"id","model","status","manufacturer","equipment_type","uuid","created_at","is_validated"
16368,"TSP330-72",NULL,"Trunsun Solar","Solar Panel","715f4c28-faa2-479a-bff4-6d9555f939e9","2024-08-12 14:33:46.20281+00",False
16369,"TS36-6M3-135A",NULL,"TSEC","Solar Panel","8f143b80-dd10-41c8-bd1e-8d77fcf663c7","2024-08-12 14:33:46.20281+00",False
16370,"TS36-6M2-140",NULL,"TSEC","Solar Panel","2426f791-54a0-4403-91a8-caf1c58c52bc","2024-08-12 14:33:46.20281+00",False
16371,"TS36-6M2-145",NULL,"TSEC","Solar Panel","c67bb563-9a14-4720-82a9-2ce18a2c1c3c","2024-08-12 14:33:46.20281+00",False
16372,"TS36-6M3-140A",NULL,"TSEC","Solar Panel","c7ed33b9-d6c1-462a-a634-05dcbf0bfe3a","2024-08-12 14:33:46.20281+00",False
16373,"TS36-6P2-140",NULL,"TSEC","Solar Panel","08377e0a-c25c-4f99-a54f-624db22aefd3","2024-08-12 14:33:46.20281+00",False
16374,"TS36-6P2-135",NULL,"TSEC","Solar Panel","99f1cd17-77e5-4fcf-9a24-034ff76115db","2024-08-12 14:33:46.20281+00",False
16375,"TS36-6P2-130",NULL,"TSEC","Solar Panel","34d914c2-93e0-4a3e-9b48-2e2e38117cdc","2024-08-12 14:33:46.20281+00",False
16376,"TS36-6M3-145A",NULL,"TSEC","Solar Panel","a26e1d1b-0187-4ec8-b17f-57c2789b8a3e","2024-08-12 14:33:46.20281+00",False
16377,"TS36-6P3-135A",NULL,"TSEC","Solar Panel","79daf382-b67e-47fa-8bd2-4d5f575e1104","2024-08-12 14:33:46.20281+00",False
16378,"TS36-6P3-140A",NULL,"TSEC","Solar Panel","404e4791-bab6-4338-94be-a0f98923d3b0","2024-08-12 14:33:46.20281+00",False
16379,"TS48-6M2-180",NULL,"TSEC","Solar Panel","4a348e7d-8fd6-4807-985a-06ae98d4273f","2024-08-12 14:33:46.20281+00",False
16380,"TS36-6P3-130A",NULL,"TSEC","Solar Panel","42eca4ac-3f21-4dab-a63d-83af56e2b339","2024-08-12 14:33:46.20281+00",False
16381,"TS48-6M2-185",NULL,"TSEC","Solar Panel","dc5e779d-4b64-4791-859a-3571b5eab55b","2024-08-12 14:33:46.20281+00",False
16382,"TS48-6M3-185A",NULL,"TSEC","Solar Panel","8dd7a7d4-0be4-4207-bc09-7e5b1840902e","2024-08-12 14:33:46.20281+00",False
16383,"TS48-6M3-180A",NULL,"TSEC","Solar Panel","ab330538-ee95-436b-b4fd-6208b831ac95","2024-08-12 14:33:46.20281+00",False
16384,"TS48-6M2-190",NULL,"TSEC","Solar Panel","f6b34d77-7fc0-4a19-a692-d46bc064a6b1","2024-08-12 14:33:46.20281+00",False
16385,"TS48-6P2-185",NULL,"TSEC","Solar Panel","12090478-d79c-467e-8049-e5cf995c4c2c","2024-08-12 14:33:46.20281+00",False
16386,"TS48-6P2-180",NULL,"TSEC","Solar Panel","2de5d71f-385f-4ed0-9c84-f2f6335d7730","2024-08-12 14:33:46.20281+00",False
16387,"TS48-6M3-190A",NULL,"TSEC","Solar Panel","03be5e47-49f5-42f2-bbf8-41d1f7e1c585","2024-08-12 14:33:46.20281+00",False
16388,"TS48-6P2-175",NULL,"TSEC","Solar Panel","6778ea34-db75-45e0-88c1-54469664d8c3","2024-08-12 14:33:46.20281+00",False
16389,"TS48-6P3-180A",NULL,"TSEC","Solar Panel","140c9827-19cb-418b-a691-8dcd1d6d3ff6","2024-08-12 14:33:46.20281+00",False
16390,"TS48-6P3-175A",NULL,"TSEC","Solar Panel","c0dac685-cbde-43ab-a214-e10d2a26b900","2024-08-12 14:33:46.20281+00",False
16391,"TS48-6P3-185A",NULL,"TSEC","Solar Panel","003f5f51-a224-4410-b3d0-3a482a20e8bd","2024-08-12 14:33:46.20281+00",False
16392,"TS54-6M2-195",NULL,"TSEC","Solar Panel","6b12eead-44e2-44dd-9a6e-289f70b07e27","2024-08-12 14:33:46.20281+00",False
16393,"TS54-6M2-205",NULL,"TSEC","Solar Panel","5fba9e97-293c-4dd0-9275-43cc24f1a825","2024-08-12 14:33:46.20281+00",False
16394,"TS54-6M2-210",NULL,"TSEC","Solar Panel","5d640a03-17dd-4022-a4a0-74e23e9915a0","2024-08-12 14:33:46.20281+00",False
16395,"TS54-6M2-215",NULL,"TSEC","Solar Panel","e6f6a796-5df9-4ef6-be77-f14ccda14d4f","2024-08-12 14:33:46.20281+00",False
16396,"TS54-6M2-200",NULL,"TSEC","Solar Panel","fa092fb6-e66a-4103-b4c7-652200355aa5","2024-08-12 14:33:46.20281+00",False
16397,"TS54-6M3-205D",NULL,"TSEC","Solar Panel","a19406d0-91e8-4bce-b8d6-51d109d4b2f0","2024-08-12 14:33:46.20281+00",False
16398,"TS54-6M3-200D",NULL,"TSEC","Solar Panel","b07f4e9d-9dd5-4da1-ab09-b9ea3fa34e0a","2024-08-12 14:33:46.20281+00",False
16399,"TS54-6M2-220",NULL,"TSEC","Solar Panel","094c04ec-24f9-409d-b6cc-c8a3f21db2c8","2024-08-12 14:33:46.20281+00",False
16400,"TS54-6M3-195D",NULL,"TSEC","Solar Panel","9399d3fa-99b5-4de7-bb30-75769724ca24","2024-08-12 14:33:46.20281+00",False
16401,"TS54-6M3-215D",NULL,"TSEC","Solar Panel","91b31ecb-b713-4d75-af9a-c0074707babc","2024-08-12 14:33:46.20281+00",False
16402,"TS54-6M3-220A",NULL,"TSEC","Solar Panel","3f12c703-e481-4353-b381-52bced645d8c","2024-08-12 14:33:46.20281+00",False
16403,"TS54-6M3-225A",NULL,"TSEC","Solar Panel","9462038e-0a80-4ea9-9bd7-4ff929a061ea","2024-08-12 14:33:46.20281+00",False
16404,"TS54-6M3-210D",NULL,"TSEC","Solar Panel","308b1ec6-9505-402c-95ae-38df229628f3","2024-08-12 14:33:46.20281+00",False
16405,"TS54-6P2-195",NULL,"TSEC","Solar Panel","286b599a-46d4-49b9-8b85-d8105985f390","2024-08-12 14:33:46.20281+00",False
16406,"TS54-6M3-230A",NULL,"TSEC","Solar Panel","8b5a393e-009d-435b-85a3-ebebc6a100ab","2024-08-12 14:33:46.20281+00",False
16407,"TS54-6P2-200",NULL,"TSEC","Solar Panel","b9978295-5c6a-451d-ae51-0de74525d672","2024-08-12 14:33:46.20281+00",False
16408,"TS54-6P2-190",NULL,"TSEC","Solar Panel","9e76e60c-4c6a-4a43-977f-4cc6610218ff","2024-08-12 14:33:46.20281+00",False
16409,"TS54-6P2-205",NULL,"TSEC","Solar Panel","768513b0-bad7-4d9e-816e-4f137dd31c6e","2024-08-12 14:33:46.20281+00",False
16410,"TS54-6P2-210",NULL,"TSEC","Solar Panel","bc7a544e-0266-4100-8b89-9f767286c5e2","2024-08-12 14:33:46.20281+00",False
16411,"TS54-6P3-195A",NULL,"TSEC","Solar Panel","ef2bbdca-713c-4597-bf38-015fda689fce","2024-08-12 14:33:46.20281+00",False
16412,"TS54-6P2-215",NULL,"TSEC","Solar Panel","94a72e45-e1d7-4b7c-91e5-664a0cf3f836","2024-08-12 14:33:46.20281+00",False
16413,"TS54-6P3-200A",NULL,"TSEC","Solar Panel","9e0b8616-1f4c-480b-acd1-9898afd2751a","2024-08-12 14:33:46.20281+00",False
16414,"TS54-6P3-210A",NULL,"TSEC","Solar Panel","a6f198ef-8840-43b0-bbcb-5704b5c1e43f","2024-08-12 14:33:46.20281+00",False
16415,"TS54-6P3-215A",NULL,"TSEC","Solar Panel","7899fd81-79e9-40b8-aa8a-a2c1e2c7c073","2024-08-12 14:33:46.20281+00",False
16416,"TS54-6P3-205A",NULL,"TSEC","Solar Panel","6ed14133-a578-4594-91e0-d7b3dcd4b5a9","2024-08-12 14:33:46.20281+00",False
16417,"TS54-BMH-390 H1",NULL,"TSEC","Solar Panel","8ca21ec8-a7d7-4f04-ad85-a1c7ac12b707","2024-08-12 14:33:46.20281+00",False
16418,"TS54-6P3-220A",NULL,"TSEC","Solar Panel","7e3e5bb4-45c7-48a2-b7a4-ceb9d8674142","2024-08-12 14:33:46.20281+00",False
16419,"TS54-6P3-225A",NULL,"TSEC","Solar Panel","1e87cc00-d083-44a8-a004-2eebfa52c1e8","2024-08-12 14:33:46.20281+00",False
16420,"TS54-BMH-385 H1",NULL,"TSEC","Solar Panel","3bf86702-96b2-47ca-8f3c-14f85fb0fd06","2024-08-12 14:33:46.20281+00",False
16421,"TS54-BMH-405 H1",NULL,"TSEC","Solar Panel","4716cc6f-dcbd-4bee-884c-6be1fe260079","2024-08-12 14:33:46.20281+00",False
16422,"TS54-BMH-410 H1",NULL,"TSEC","Solar Panel","ffad272a-68b1-44d2-9cf1-504916842f97","2024-08-12 14:33:46.20281+00",False
16423,"TS54-BMH-395 H1",NULL,"TSEC","Solar Panel","6673f16b-eb21-4445-96d9-e8b28edeb443","2024-08-12 14:33:46.20281+00",False
16424,"TS54-BMH-400 H1",NULL,"TSEC","Solar Panel","2dc8d414-a4e3-4df4-8e94-5931121bb74a","2024-08-12 14:33:46.20281+00",False
16425,"TS60-6M2-225",NULL,"TSEC","Solar Panel","83d488a2-dde5-4c2d-9f39-2e0d7a14d59d","2024-08-12 14:33:46.20281+00",False
16426,"TS54-BMH-425 H1",NULL,"TSEC","Solar Panel","5163dcbb-5baf-4221-9207-774b9d8f5021","2024-08-12 14:33:46.20281+00",False
16427,"TS54-BMH-420 H1",NULL,"TSEC","Solar Panel","7e46cdc0-383d-4ac2-9bff-0a555dc5d732","2024-08-12 14:33:46.20281+00",False
16428,"TS54-BMH-415 H1",NULL,"TSEC","Solar Panel","95cc2975-634f-4004-9994-4877f8383dce","2024-08-12 14:33:46.20281+00",False
16429,"TS60-6M3-250",NULL,"TSEC","Solar Panel","2efb5863-93e3-43ff-935e-6228b309cf4b","2024-08-12 14:33:46.20281+00",False
16430,"TS60-6M2-240",NULL,"TSEC","Solar Panel","7302beb2-5d2e-49f8-8f96-abcb966b27ce","2024-08-12 14:33:46.20281+00",False
16431,"TS60-6M2-230",NULL,"TSEC","Solar Panel","226cef08-ffc1-4040-b3fe-6ca3fbd3e8db","2024-08-12 14:33:46.20281+00",False
16432,"TS60-6M2-235",NULL,"TSEC","Solar Panel","e2e354b8-21a7-4e00-b6ad-8f92b30380c6","2024-08-12 14:33:46.20281+00",False
16433,"TS60-6M3-255",NULL,"TSEC","Solar Panel","e2a6941e-19c4-4825-a71b-1b8e730d45f0","2024-08-12 14:33:46.20281+00",False
16434,"TS60-6M3-250S",NULL,"TSEC","Solar Panel","84cd9827-6fed-4351-994d-977f65aaaff3","2024-08-12 14:33:46.20281+00",False
16435,"TS60-6M3-260",NULL,"TSEC","Solar Panel","d34de047-475b-4fb8-99bd-702d79497b0d","2024-08-12 14:33:46.20281+00",False
16436,"TS60-6M3-255S",NULL,"TSEC","Solar Panel","82382c48-e245-45bc-9d77-e85d0a14a887","2024-08-12 14:33:46.20281+00",False
16437,"TS60-6M3-270",NULL,"TSEC","Solar Panel","1fabeed6-0ee5-418c-8fea-9101fa12ade5","2024-08-12 14:33:46.20281+00",False
16438,"TS60-6M3-265S",NULL,"TSEC","Solar Panel","0f26c1ed-e751-4d8c-a046-6e9d73930051","2024-08-12 14:33:46.20281+00",False
16439,"TS60-6M3-260S",NULL,"TSEC","Solar Panel","af1049fc-0442-49c8-8bec-3071ba007aa4","2024-08-12 14:33:46.20281+00",False
16440,"TS60-6M3-265",NULL,"TSEC","Solar Panel","025f3fa6-7251-4380-9e8c-9fcb22798722","2024-08-12 14:33:46.20281+00",False
16441,"TS60-6M3-275S",NULL,"TSEC","Solar Panel","2c5e18aa-a51e-4970-a139-3a80904c92d0","2024-08-12 14:33:46.20281+00",False
16442,"TS60-6M3-280",NULL,"TSEC","Solar Panel","c8b84231-0255-4cda-9863-d627eecc3ec4","2024-08-12 14:33:46.20281+00",False
16443,"TS60-6M3-275",NULL,"TSEC","Solar Panel","bd94aefe-a945-49c4-974a-193de47d8192","2024-08-12 14:33:46.20281+00",False
16444,"TS60-6M3-270S",NULL,"TSEC","Solar Panel","1842b847-9c8d-4f48-b4be-ad76aa516628","2024-08-12 14:33:46.20281+00",False
16445,"TS60-6M3-285",NULL,"TSEC","Solar Panel","3e4b1fd2-9d36-440c-825b-70eddf5aa750","2024-08-12 14:33:46.20281+00",False
16446,"TS60-6M3-290",NULL,"TSEC","Solar Panel","170f3557-4930-4e66-bde3-2f6d2ded4906","2024-08-12 14:33:46.20281+00",False
16447,"TS60-6M3-280S",NULL,"TSEC","Solar Panel","ed7f6304-4049-4add-9d6f-ac08f12262d2","2024-08-12 14:33:46.20281+00",False
16448,"TS60-6M3-285S",NULL,"TSEC","Solar Panel","dfa4ab63-7a45-41ce-afba-a463c01e15b6","2024-08-12 14:33:46.20281+00",False
16449,"TS60-6P2-220",NULL,"TSEC","Solar Panel","16635900-3265-4749-8db0-1b661bc8bdc1","2024-08-12 14:33:46.20281+00",False
16450,"TS60-6M3-295",NULL,"TSEC","Solar Panel","e39f736d-98d5-4102-ab3c-942a00b8047f","2024-08-12 14:33:46.20281+00",False
16451,"TS60-6M3-295S",NULL,"TSEC","Solar Panel","e32802b9-c4fd-44f5-865d-676de4297157","2024-08-12 14:33:46.20281+00",False
16452,"TS60-6M3-290S",NULL,"TSEC","Solar Panel","3d7c46df-da26-485f-99e1-e0574d884eaa","2024-08-12 14:33:46.20281+00",False
16453,"TS60-6P2-235",NULL,"TSEC","Solar Panel","9a3f8bee-2cc2-4026-b586-6364fd4a3200","2024-08-12 14:33:46.20281+00",False
16454,"TS60-6P2-225",NULL,"TSEC","Solar Panel","2d61eaf2-3c78-486b-aad4-586f0f6bbe92","2024-08-12 14:33:46.20281+00",False
16455,"TS60-6P2-230",NULL,"TSEC","Solar Panel","8c3938c0-8526-47d9-948d-ea7eeff8d50f","2024-08-12 14:33:46.20281+00",False
16456,"TS60-6P2-240",NULL,"TSEC","Solar Panel","91a20c42-b0ca-4d51-b564-26cbf1130b81","2024-08-12 14:33:46.20281+00",False
16457,"TS60-6P3-245A",NULL,"TSEC","Solar Panel","2963a68f-4cff-4136-8615-135f7e0a885c","2024-08-12 14:33:46.20281+00",False
16458,"TS60-6P3-240S",NULL,"TSEC","Solar Panel","deab83f7-2a9b-4099-8364-c1cad9cb5e55","2024-08-12 14:33:46.20281+00",False
16459,"TS60-6P3-240",NULL,"TSEC","Solar Panel","3bb6652f-9eff-44a4-be35-6dd53ccee0e8","2024-08-12 14:33:46.20281+00",False
16460,"TS60-6P3-245",NULL,"TSEC","Solar Panel","6b5675e2-8647-4aff-ab27-ec7a8640416e","2024-08-12 14:33:46.20281+00",False
16461,"TS60-6P3-250A",NULL,"TSEC","Solar Panel","fa8bfc28-5281-4968-9b53-767ba0c4baf0","2024-08-12 14:33:46.20281+00",False
16462,"TS60-6P3-250",NULL,"TSEC","Solar Panel","371b1c38-2a48-4a5c-86fd-87054e99cda6","2024-08-12 14:33:46.20281+00",False
16463,"TS60-6P3-245S",NULL,"TSEC","Solar Panel","41e06dd7-54e5-4885-ba4f-7214802de17c","2024-08-12 14:33:46.20281+00",False
16464,"TS60-6P3-250S",NULL,"TSEC","Solar Panel","2bf2db23-d5a2-4956-82ad-13b172e3ee48","2024-08-12 14:33:46.20281+00",False
16465,"TS60-6P3-255S",NULL,"TSEC","Solar Panel","a6849ef9-0433-4fbe-af30-4099856ee10f","2024-08-12 14:33:46.20281+00",False
16466,"TS60-6P3-255A",NULL,"TSEC","Solar Panel","bca3a225-1101-43de-8187-c06dff3cd638","2024-08-12 14:33:46.20281+00",False
16467,"TS60-6P3-255",NULL,"TSEC","Solar Panel","5a9dc8be-d7c9-40be-ae4a-49c9eb713fad","2024-08-12 14:33:46.20281+00",False
16468,"TS60-6P3-260",NULL,"TSEC","Solar Panel","ef38c303-57dd-4b27-8675-f254c9bfdd48","2024-08-12 14:33:46.20281+00",False
16469,"TS60-6P3-265S",NULL,"TSEC","Solar Panel","787d8f58-7fcc-4317-aecd-120d94acc0ad","2024-08-12 14:33:46.20281+00",False
16470,"TS60-6P3-265",NULL,"TSEC","Solar Panel","11b74650-5c13-457e-94ad-a3c1ffd65494","2024-08-12 14:33:46.20281+00",False
16471,"TS60-6P3-260S",NULL,"TSEC","Solar Panel","68cb6e68-2909-4f1d-9dd9-201bb7347c61","2024-08-12 14:33:46.20281+00",False
16472,"TS60-6P3-270",NULL,"TSEC","Solar Panel","42f8cb70-a058-4d73-aa44-f1d3c242e631","2024-08-12 14:33:46.20281+00",False
16473,"TS60-6P3-275S",NULL,"TSEC","Solar Panel","3af25c33-5e38-48ca-aad6-784128607272","2024-08-12 14:33:46.20281+00",False
16474,"TS60-6P3-270S",NULL,"TSEC","Solar Panel","5f70cb50-8cbe-4d8c-9544-ac1d23baf824","2024-08-12 14:33:46.20281+00",False
16475,"TS60-6P3-275",NULL,"TSEC","Solar Panel","c768e6d3-fa75-46fe-a037-ff82d1c2d0de","2024-08-12 14:33:46.20281+00",False
16476,"TS60-6P3-280",NULL,"TSEC","Solar Panel","762ee21c-f2a7-4782-a8a1-ccb602c31d5f","2024-08-12 14:33:46.20281+00",False
16477,"TS60-AMH-350 H2",NULL,"TSEC","Solar Panel","a9c75b62-545b-4c84-b3a2-86e812f968e1","2024-08-12 14:33:46.20281+00",False
16478,"TS60-6P3-285S",NULL,"TSEC","Solar Panel","27f77575-748c-44c0-854d-7f8d5714a5f6","2024-08-12 14:33:46.20281+00",False
16479,"TS60-6P3-285",NULL,"TSEC","Solar Panel","195fcd78-7da2-4824-994f-b7600d5cee80","2024-08-12 14:33:46.20281+00",False
16480,"TS60-6P3-280S",NULL,"TSEC","Solar Panel","8cd22512-5618-4018-8e0c-029e6cf2410e","2024-08-12 14:33:46.20281+00",False
16481,"TS60-AMH-360 H1",NULL,"TSEC","Solar Panel","c6ab4b83-58ce-42f3-9276-abb8b28b85bc","2024-08-12 14:33:46.20281+00",False
16482,"TS60-AMH-360 H2",NULL,"TSEC","Solar Panel","85463fbe-8408-488a-a0ff-7404bc4dbb17","2024-08-12 14:33:46.20281+00",False
16483,"TS60-AMH-355 H1",NULL,"TSEC","Solar Panel","3361126a-7faf-4598-bb01-f49fc21dd628","2024-08-12 14:33:46.20281+00",False
16484,"TS60-AMH-355 H2",NULL,"TSEC","Solar Panel","8d0aaf57-a7b1-4b91-87c4-724d0bc3a723","2024-08-12 14:33:46.20281+00",False
16485,"TS60-AMH-370 H2",NULL,"TSEC","Solar Panel","02efaffb-2b21-4e0a-972d-a6a4568650f7","2024-08-12 14:33:46.20281+00",False
16486,"TS60-AMH-370 H1",NULL,"TSEC","Solar Panel","41383031-f443-4c31-b8a5-9ecf9be1f5e7","2024-08-12 14:33:46.20281+00",False
16487,"TS60-AMH-365 H2",NULL,"TSEC","Solar Panel","cb8f2aac-d7a2-4148-89bb-c2fdd8e5509c","2024-08-12 14:33:46.20281+00",False
16488,"TS60-AMH-365 H1",NULL,"TSEC","Solar Panel","bc9f741f-ad7e-491d-9121-8f2393071224","2024-08-12 14:33:46.20281+00",False
16489,"TS60-AMH-375 H1",NULL,"TSEC","Solar Panel","f1e30025-59c8-4a8e-aca8-e0ea353e37d1","2024-08-12 14:33:46.20281+00",False
16490,"TS60-AMH-375 H2",NULL,"TSEC","Solar Panel","f9bf367b-a611-41f2-bf92-9b365c1020bc","2024-08-12 14:33:46.20281+00",False
16491,"TS60-AMH-380 H2",NULL,"TSEC","Solar Panel","cc0c7764-3ac6-4039-9e1e-4ed6458f971e","2024-08-12 14:33:46.20281+00",False
16492,"TS60-AMH-380 H1",NULL,"TSEC","Solar Panel","d37e0503-75f6-471e-9e12-9b42f3dbe2b6","2024-08-12 14:33:46.20281+00",False
16493,"TS60-BMH-435 H1",NULL,"TSEC","Solar Panel","63712c1d-4de7-49cf-a46f-ffea97f830c9","2024-08-12 14:33:46.20281+00",False
16494,"TS60-AMH-385 H1",NULL,"TSEC","Solar Panel","021b48a0-95dd-4963-ae6f-6f98057c2475","2024-08-12 14:33:46.20281+00",False
16495,"TS60-BMH-445 H1",NULL,"TSEC","Solar Panel","0ccf7420-258d-41a7-bf47-2e8df79cc49f","2024-08-12 14:33:46.20281+00",False
16496,"TS60-BMH-440 H1",NULL,"TSEC","Solar Panel","85768d33-a988-4c99-9384-1ffe94cf7983","2024-08-12 14:33:46.20281+00",False
16497,"TS60-BMH-450 H1",NULL,"TSEC","Solar Panel","3b69bf2a-d196-4887-bc27-d082078dc46b","2024-08-12 14:33:46.20281+00",False
16498,"TS60-BMH-460 H1",NULL,"TSEC","Solar Panel","eb8f3b51-34e2-4942-a6ce-1b24761934ef","2024-08-12 14:33:46.20281+00",False
16499,"TS60-BMH-465 H1",NULL,"TSEC","Solar Panel","88d69fd9-d30d-4359-80b1-6311233bcda8","2024-08-12 14:33:46.20281+00",False
16500,"TS60-BMH-455 H1",NULL,"TSEC","Solar Panel","c5e3fbf1-3ec8-421e-8cdd-4baf11c50d3b","2024-08-12 14:33:46.20281+00",False
16501,"TS60-BMH-470 H1",NULL,"TSEC","Solar Panel","91a555d9-ce79-4c4b-a327-2bda18b6b4ef","2024-08-12 14:33:46.20281+00",False
16502,"TS66-BMH-480 H1",NULL,"TSEC","Solar Panel","8f89c8b4-5106-4c16-8ffe-852743519f85","2024-08-12 14:33:46.20281+00",False
16503,"TS66-BMH-485 H1",NULL,"TSEC","Solar Panel","840527bb-1a01-4fe9-b375-187346424b51","2024-08-12 14:33:46.20281+00",False
16504,"TS60-BMH-475 H1",NULL,"TSEC","Solar Panel","d5739f2b-172f-412a-be5b-ed7a3f93bfb5","2024-08-12 14:33:46.20281+00",False
16505,"TS66-BMH-490 H1",NULL,"TSEC","Solar Panel","151c7c53-ee98-49d3-86dd-88b1770d4b10","2024-08-12 14:33:46.20281+00",False
16506,"TS66-BMH-500 H1",NULL,"TSEC","Solar Panel","d4fcb49c-5715-4a40-8208-f8bff2b13987","2024-08-12 14:33:46.20281+00",False
16507,"TS66-BMH-495 H1",NULL,"TSEC","Solar Panel","c37aab01-92cc-49d7-92f6-8e8ff4f9a711","2024-08-12 14:33:46.20281+00",False
16508,"TS66-BMH-505 H1",NULL,"TSEC","Solar Panel","de5fafd1-2548-4eea-8889-cc0ca9a4e4c8","2024-08-12 14:33:46.20281+00",False
16509,"TS66-BMH-525 H1",NULL,"TSEC","Solar Panel","08a01552-08c4-4913-8370-864bc95ff224","2024-08-12 14:33:46.20281+00",False
16510,"TS66-BMH-510 H1",NULL,"TSEC","Solar Panel","59ff0dd0-7424-40a3-b4d3-d2210ebfb16a","2024-08-12 14:33:46.20281+00",False
16511,"TS66-BMH-520 H1",NULL,"TSEC","Solar Panel","e00d2fd5-33f6-4bd3-bc51-bbd8c5f29fcc","2024-08-12 14:33:46.20281+00",False
16512,"TS66-BMH-515 H1",NULL,"TSEC","Solar Panel","2fbcbd2a-1eac-43c2-91a7-7564406aa48e","2024-08-12 14:33:46.20281+00",False
16513,"TS72-6M3-290B",NULL,"TSEC","Solar Panel","577b8b78-948d-4f0d-b2db-ecd6c809c200","2024-08-12 14:33:46.20281+00",False
16514,"TS72-6M3-290",NULL,"TSEC","Solar Panel","4a0763da-aa90-40d5-b4a2-16056f728048","2024-08-12 14:33:46.20281+00",False
16515,"TS72-6M3-285B",NULL,"TSEC","Solar Panel","8d7b6d14-5735-4772-8c1e-de17c0db8c18","2024-08-12 14:33:46.20281+00",False
16516,"TS72-6M3-285",NULL,"TSEC","Solar Panel","711c9039-b573-4766-b8df-72ac0fb1c8e0","2024-08-12 14:33:46.20281+00",False
16517,"TS72-6M3-300",NULL,"TSEC","Solar Panel","d05d461b-e678-4bad-bf77-16d23607d68e","2024-08-12 14:33:46.20281+00",False
16518,"TS72-6M3-295B",NULL,"TSEC","Solar Panel","ec29ef1c-8d4c-4afa-a812-7ca805fb93d4","2024-08-12 14:33:46.20281+00",False
16519,"TS72-6M3-295",NULL,"TSEC","Solar Panel","865a8f7b-c7a0-4269-9335-8b8901eeb438","2024-08-12 14:33:46.20281+00",False
16520,"TS72-6M3-300B",NULL,"TSEC","Solar Panel","66891bd0-45f0-47a6-bbed-7d8cd023d867","2024-08-12 14:33:46.20281+00",False
16521,"TS72-6M3-305B",NULL,"TSEC","Solar Panel","798fc3f2-e13d-48ec-b241-f2483015e7ca","2024-08-12 14:33:46.20281+00",False
16522,"TS72-6M3-305",NULL,"TSEC","Solar Panel","dc429901-113d-406a-80b5-9871618d6a8e","2024-08-12 14:33:46.20281+00",False
16523,"TS72-6M3-300S",NULL,"TSEC","Solar Panel","c8a7bc4c-e883-4369-8f98-23f044d5e4fe","2024-08-12 14:33:46.20281+00",False
16524,"TS72-6M3-305S",NULL,"TSEC","Solar Panel","e4c75b94-d7db-4838-9020-fd21a0b453d8","2024-08-12 14:33:46.20281+00",False
16525,"TS72-6M3-315S",NULL,"TSEC","Solar Panel","c230c923-472e-43e3-b552-5f7740fe5616","2024-08-12 14:33:46.20281+00",False
16526,"TS72-6M3-310S",NULL,"TSEC","Solar Panel","72bea27d-6a4a-4813-a867-e71b8d9ff351","2024-08-12 14:33:46.20281+00",False
16527,"TS72-6M3-315",NULL,"TSEC","Solar Panel","6823cced-8766-416d-a193-e7cc336b9848","2024-08-12 14:33:46.20281+00",False
16528,"TS72-6M3-310",NULL,"TSEC","Solar Panel","90581133-6678-4aab-ba95-8dfc661a7135","2024-08-12 14:33:46.20281+00",False
16529,"TS72-6M3-325",NULL,"TSEC","Solar Panel","41c9f45f-8fdb-45f0-9984-86001aacd2a1","2024-08-12 14:33:46.20281+00",False
16530,"TS72-6M3-320",NULL,"TSEC","Solar Panel","bd602e37-d7f4-47f7-a3f4-bc61eaa9fdf5","2024-08-12 14:33:46.20281+00",False
16531,"TS72-6M3-325S",NULL,"TSEC","Solar Panel","ab7417a0-2204-4589-bdc5-9b30b3019e22","2024-08-12 14:33:46.20281+00",False
16532,"TS72-6M3-320S",NULL,"TSEC","Solar Panel","d338dfe3-c13a-4227-a2df-b54aea0f9c42","2024-08-12 14:33:46.20281+00",False
16533,"TS72-6M3-330",NULL,"TSEC","Solar Panel","36430a17-8d47-4626-a30c-288566aec4a4","2024-08-12 14:33:46.20281+00",False
16534,"TS72-6M3-335S",NULL,"TSEC","Solar Panel","1b0b625f-c6d8-4a9a-a713-52db9372fa65","2024-08-12 14:33:46.20281+00",False
16535,"TS72-6M3-330S",NULL,"TSEC","Solar Panel","61c98adc-43af-4e80-aa03-f8dbc98086ea","2024-08-12 14:33:46.20281+00",False
16536,"TS72-6M3-335",NULL,"TSEC","Solar Panel","1f165726-ada4-4166-8044-a38021b83eb8","2024-08-12 14:33:46.20281+00",False
16537,"TS72-6M3-340",NULL,"TSEC","Solar Panel","6411eb4b-2359-48c1-87b4-0e7bdaf562c1","2024-08-12 14:33:46.20281+00",False
16538,"TS72-6M3-345",NULL,"TSEC","Solar Panel","cb3349f9-9fef-4113-852b-01175b72c2b5","2024-08-12 14:33:46.20281+00",False
16539,"TS72-6M3-340S",NULL,"TSEC","Solar Panel","37f27c4b-8b86-4b67-b19f-692856bf6a82","2024-08-12 14:33:46.20281+00",False
16540,"TS72-6M3-345S",NULL,"TSEC","Solar Panel","ff39ccb0-9aae-4f09-8a92-efc1581ebe2c","2024-08-12 14:33:46.20281+00",False
16541,"TS72-6M3-350",NULL,"TSEC","Solar Panel","5bd575e0-0a87-4f43-8006-bfd4d1d13670","2024-08-12 14:33:46.20281+00",False
16542,"TS72-6M3-355S",NULL,"TSEC","Solar Panel","7b5a7c20-90d1-4aba-88c4-c38824a50345","2024-08-12 14:33:46.20281+00",False
16543,"TS72-6M3-350S",NULL,"TSEC","Solar Panel","7d12b2f8-63c1-4310-96f1-59ff8e0daef9","2024-08-12 14:33:46.20281+00",False
