action,confidence,id,uuid,equipment_type,current_manufacturer,current_model,new_manufacturer,new_model,duplicate_of_id,reason
DELETE,95.7,7294,51c10a2d-db5e-45cf-9c82-ec9a6051c860,Solar Panel,JA Solar,JAP6-60-235/MP,,,7292,Duplicate of ID 7292 (95.7% match)
DELETE,95.7,7298,b82de3ef-9571-47b2-a2c4-a5f1b5c489fd,Solar Panel,JA Solar,JAP6-60-245/MP,,,7292,Duplicate of ID 7292 (95.7% match)
DELETE,95.7,7301,2d36fca0-c848-4dc2-a617-e25c5355c13a,Solar Panel,JA Solar,JAP6-60-250/MP,,,7292,Duplicate of ID 7292 (95.7% match)
DELETE,95.7,7304,e9224804-63db-479d-815b-6e5de5ab134c,Solar Panel,JA Solar,JAP6-60-255/MP,,,7292,Duplicate of ID 7292 (95.7% match)
DELETE,95.7,7329,a0ba607c-ba64-43cb-829a-051d437948d3,Solar Panel,JA Solar,JAP6-72-295/MP,,,7325,Duplicate of ID 7325 (95.7% match)
DELETE,95.7,7341,0129b5cd-d168-499e-9a7f-d45d0d817424,Solar Panel,JA Solar,JAP6-72-310/MP,,,7335,Duplicate of ID 7335 (95.7% match)
DELETE,95.7,7450,9bba3723-3af7-4eef-a5e7-3771049cb429,Solar Panel,Jinko Solar,JKM200P-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7452,9f42948f-7c08-413a-a21f-06126fcca7cf,Solar Panel,Jinko Solar,JKM205M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7454,bb2b2c8e-79e2-45d0-8ad8-f5169f96759e,Solar Panel,Jinko Solar,JKM210M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7457,a070f26a-ce69-4419-ab37-00ba1b55792a,Solar Panel,Jinko Solar,JKM220M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7468,a7fdd82c-088d-4553-b6dd-88fe93da0c79,Solar Panel,Jinko Solar,JKM230M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7473,414c1d0f-ae4b-44d0-9fa7-78f9f7ccc6b6,Solar Panel,Jinko Solar,JKM235P-60B,,,7459,Duplicate of ID 7459 (95.7% match)
DELETE,95.7,7476,f3d53762-dda4-4b4e-a113-dc678b3eb59f,Solar Panel,Jinko Solar,JKM240M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7484,d88c6d02-45d6-449e-9357-836ee6a62f10,Solar Panel,Jinko Solar,JKM245P-60B,,,7459,Duplicate of ID 7459 (95.7% match)
DELETE,95.7,7502,f93a4d7c-1e4e-44d8-9039-b5482fe67164,Solar Panel,Jinko Solar,JKM255P-60B,,,7459,Duplicate of ID 7459 (95.7% match)
DELETE,95.7,7506,d462af6b-18ad-4111-a278-5a1f5f9c27e4,Solar Panel,Jinko Solar,JKM255P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7512,f758c140-9c7b-45f4-af17-02504a84ba2e,Solar Panel,Jinko Solar,JKM260M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7519,0dfc8d76-c0f9-4a9d-b987-c66ef7ab7f2f,Solar Panel,Jinko Solar,JKM260P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7531,1607d689-9a15-4c85-8263-bae8597568ff,Solar Panel,Jinko Solar,JKM265P-60B,,,7459,Duplicate of ID 7459 (95.7% match)
DELETE,95.7,7536,cb629e4f-d1d1-4db0-b174-e42e579ef35d,Solar Panel,Jinko Solar,JKM265P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7539,31c6f924-884b-41fa-8448-5840eb7b6efb,Solar Panel,Jinko Solar,JKM270M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7551,b40c4d4e-47f5-483a-b0fa-4bfe8f96882a,Solar Panel,Jinko Solar,JKM270P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7562,7cd3c198-062e-4f28-8668-e93f7dbef726,Solar Panel,Jinko Solar,JKM275P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7569,97328615-e8ca-46af-930f-ae08e8460e61,Solar Panel,Jinko Solar,JKM280M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7581,3052f334-8e4b-40c7-9d3a-3f5297a7da0c,Solar Panel,Jinko Solar,JKM280P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7603,43d3cba2-8bf2-481e-89ab-c9d1e24cc282,Solar Panel,Jinko Solar,JKM285P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7607,e1feb1f0-4b76-4552-a51d-367aa030a3ff,Solar Panel,Jinko Solar,JKM290M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7618,66a6a822-ad21-43a2-99dc-f43d586f0404,Solar Panel,Jinko Solar,JKM290P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7639,dd15a131-e2be-4e6b-93ae-1ac749fb0c01,Solar Panel,Jinko Solar,JKM295P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7648,0c503694-bdd6-420f-ac02-f353ec1309ca,Solar Panel,Jinko Solar,JKM300M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7686,50e2c9b7-e63c-4505-b0a9-50caa591b3d3,Solar Panel,Jinko Solar,JKM305PP-72,,,7662,Duplicate of ID 7662 (95.7% match)
DELETE,95.7,7701,cfa99daf-24a2-4aeb-9cd4-faff4464a078,Solar Panel,Jinko Solar,JKM310M-60L,,,7694,Duplicate of ID 7694 (95.7% match)
DELETE,95.7,7708,5122961a-40d3-425d-8726-69660173f87d,Solar Panel,Jinko Solar,JKM310M-72B,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,7716,da178dfc-67d7-4042-918d-abac630dc227,Solar Panel,Jinko Solar,JKM310PP-72,,,7662,Duplicate of ID 7662 (95.7% match)
DELETE,95.7,7745,0c678695-63bc-4426-8f3d-82611e62773b,Solar Panel,Jinko Solar,JKM320M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,7767,994166ac-a59e-497b-aded-aab1f9f1d957,Solar Panel,Jinko Solar,JKM320P-72B,,,7491,Duplicate of ID 7491 (95.7% match)
DELETE,95.7,7817,9bc1100e-3c49-4fbd-ae95-3a9b8a5d2022,Solar Panel,Jinko Solar,JKM330PP-72,,,7662,Duplicate of ID 7662 (95.7% match)
DELETE,95.7,7832,f97c0dc0-e7db-4bd6-b8b6-ea5b4a421c03,Solar Panel,Jinko Solar,JKM335M-72B,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,7859,9a838b3e-d618-4bac-9e81-e283d03f76e3,Solar Panel,Jinko Solar,JKM340M-72B,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,7869,951233d0-e614-4be9-a0b8-5a6c7aa823d5,Solar Panel,Jinko Solar,JKM340PP-72,,,7662,Duplicate of ID 7662 (95.7% match)
DELETE,95.7,7886,0a9926a3-2bfb-4bbc-8722-cefeea1e9f46,Solar Panel,Jinko Solar,JKM345M-72B,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,7936,c2d61405-dd74-4089-be03-417b99f10453,Solar Panel,Jinko Solar,JKM355M-72B,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,8572,4a62e515-fb0d-4df9-849a-7fb4a04412cd,Solar Panel,Jinko Solar,JKMS300P-72,,,7662,Duplicate of ID 7662 (95.7% match)
DELETE,95.7,8580,0b8cc7ef-0835-47e3-9f24-0b7b31b61b1b,Solar Panel,Jinko Solar,JKMS305M-72,,,7680,Duplicate of ID 7680 (95.7% match)
DELETE,95.7,8770,19c009db-cec8-4fe3-a615-ce773bad91d6,Solar Panel,Juli New Energy,JLS170M,,,8769,Duplicate of ID 8769 (95.7% match)
DELETE,95.7,8772,189076b4-24f3-4d01-856b-08623d357e37,Solar Panel,Juli New Energy,JLS165M,,,8769,Duplicate of ID 8769 (95.7% match)
DELETE,95.7,8775,74b33e70-6c71-49d3-a9d5-3ca1727927a2,Solar Panel,Juli New Energy,JLS180M,,,8769,Duplicate of ID 8769 (95.7% match)
DELETE,95.7,8779,2c425bb7-21b1-4fbc-a4fa-511947011740,Solar Panel,Juli New Energy,JLS210M,,,8769,Duplicate of ID 8769 (95.7% match)
DELETE,95.7,8780,30619676-1994-449e-9f14-0f7970f7a75a,Solar Panel,Juli New Energy,JLS225P,,,8777,Duplicate of ID 8777 (95.7% match)
DELETE,95.7,8783,561a1dc3-805c-44f9-abe9-a9e172f39de4,Solar Panel,Juli New Energy,JLS230P,,,8777,Duplicate of ID 8777 (95.7% match)
DELETE,95.7,9656,0ecd6d82-475c-4ce1-a739-9ec9da929e10,Solar Panel,LOF SOLAR,LOF-MG31-C295,,,9649,Duplicate of ID 9649 (95.7% match)
DELETE,95.7,9658,ec94958a-2d13-4d27-a7c8-3ba61a195363,Solar Panel,LOF SOLAR,LOF-MG31-C325,,,9649,Duplicate of ID 9649 (95.7% match)
DELETE,95.7,9660,31f05bca-7734-4def-8b9d-07060e3a8149,Solar Panel,LOF SOLAR,LOF-MG31-C310,,,9655,Duplicate of ID 9655 (95.7% match)
DELETE,95.7,9662,e21f75e1-87ee-46ff-99b0-96473e48d17d,Solar Panel,LOF SOLAR,LOF-MG31-C330,,,9655,Duplicate of ID 9655 (95.7% match)
DELETE,95.7,9667,9ccf2ad0-aa71-4b52-a96f-576ea950126f,Solar Panel,LOF SOLAR,LOF-MG61-C335,,,9663,Duplicate of ID 9663 (95.7% match)
DELETE,95.7,9672,29691196-eba5-4e9c-a62e-1fee8af99a4b,Solar Panel,LOF SOLAR,LOF-MG61-C345,,,9663,Duplicate of ID 9663 (95.7% match)
DELETE,95.7,9986,13b671fe-d2c9-49d8-a25c-b7f87d69f6bc,Solar Panel,Maxeon,SPR-MAX6-460-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,9987,9ca07597-d972-47f0-82ee-8bd3120a2096,Solar Panel,Maxeon,SPR-MAX6-465-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,9988,da7b2858-7632-48da-bbfd-c5b2254c7249,Solar Panel,Maxeon,SPR-MAX6-455-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,9990,b8fda9d6-c38e-4504-9d6f-daf471a83dc7,Solar Panel,Maxeon,SPR-MAX6-480-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,9991,3a293e4b-cebc-49d3-a2e2-695774642b60,Solar Panel,Maxeon,SPR-MAX6-475-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,9992,5cdd5855-b21e-4ba5-a64f-8c998fe82ffa,Solar Panel,Maxeon,SPR-MAX6-470-COM,,,9985,Duplicate of ID 9985 (95.7% match)
DELETE,95.7,10045,9dfb29c1-411d-4b89-a0cd-3e9ff5998fee,Solar Panel,Merlin Solar,FXS 160L-W,,,10037,Duplicate of ID 10037 (95.7% match)
DELETE,95.7,10260,5f91af8c-3e62-4dba-b6ba-e158c8564818,Solar Panel,Mission Solar,MSE60A305,,,10257,Duplicate of ID 10257 (95.7% match)
DELETE,95.7,10262,e919edf8-3ead-45d9-bd9f-e0691836384e,Solar Panel,Mission Solar,MSE60A310,,,10257,Duplicate of ID 10257 (95.7% match)
DELETE,95.7,10341,589b7a08-c0c3-4c08-bf5e-ab262b04317d,Solar Panel,Mitsubishi,PV-EE130MF5F,,,10338,Duplicate of ID 10338 (95.7% match)
DELETE,95.7,10342,1a0dd961-8747-414d-bf92-13e2a3b0ebad,Solar Panel,Mitsubishi,PV-EE125MF5F,,,10338,Duplicate of ID 10338 (95.7% match)
DELETE,95.7,10432,1200ca89-2cc5-4560-ae0d-1dfd2da64c14,Solar Panel,Mundra Energy,ASB-7-375,,,10430,Duplicate of ID 10430 (95.7% match)
DELETE,95.7,10433,a40a3cf3-0c5a-4123-9471-de6ac300cfa0,Solar Panel,Mundra Energy,ASB-7-380,,,10430,Duplicate of ID 10430 (95.7% match)
DELETE,95.7,10618,e152784c-e12f-47fb-960c-d7553fee31a2,Solar Panel,Orb Energy,Orb300M60-15,,,10617,Duplicate of ID 10617 (95.7% match)
DELETE,95.7,10619,3ab2ea29-54f6-4b47-bc42-5253859b6203,Solar Panel,Orb Energy,Orb305M60-15,,,10617,Duplicate of ID 10617 (95.7% match)
DELETE,95.7,10621,946a52b0-b405-4926-bbe2-48104e035f86,Solar Panel,Orb Energy,Orb315M60-15,,,10617,Duplicate of ID 10617 (95.7% match)
DELETE,95.7,10624,09998af5-9398-4596-bbd8-db981bcbed3c,Solar Panel,Orb Energy,Orb320M60-15,,,10617,Duplicate of ID 10617 (95.7% match)
DELETE,95.7,10625,4f6638e2-1c48-4815-b491-e196966f1978,Solar Panel,Orb Energy,Orb355M72-15,,,10623,Duplicate of ID 10623 (95.7% match)
DELETE,95.7,10626,25cc6ad5-fd9f-470f-9ce5-e6d15e9ab125,Solar Panel,Orb Energy,Orb365M72-15,,,10623,Duplicate of ID 10623 (95.7% match)
DELETE,95.7,10628,be5aaa01-28bf-4bc5-bf6f-83d232681f9a,Solar Panel,Orb Energy,Orb350M72-15,,,10623,Duplicate of ID 10623 (95.7% match)
DELETE,95.7,10630,0fd5f05f-3d40-4b6e-89f7-98e72e6272e2,Solar Panel,Orb Energy,Orb375M72-15,,,10623,Duplicate of ID 10623 (95.7% match)
DELETE,95.7,10858,9ebbe9e1-6e63-414f-898c-920fac8b8d3d,Solar Panel,Phono Solar,PS160M-24/F,,,10857,Duplicate of ID 10857 (95.7% match)
DELETE,95.7,10859,2a3923d8-0839-4334-a5be-c40ca011c93e,Solar Panel,Phono Solar,PS170M-24/F,,,10857,Duplicate of ID 10857 (95.7% match)
DELETE,95.7,10861,db7cf1fb-24d0-4c4d-83b5-1a096f6da866,Solar Panel,Phono Solar,PS185M-24/F,,,10857,Duplicate of ID 10857 (95.7% match)
DELETE,95.7,10863,bd8a6344-cc09-4021-b529-a88ab8af6fed,Solar Panel,Phono Solar,PS190M-24/F,,,10857,Duplicate of ID 10857 (95.7% match)
DELETE,95.7,10867,a6622052-f2ff-450a-886b-31cac04f94f7,Solar Panel,Phono Solar,PS210M-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10868,7221a0ee-7aae-4e3e-be3c-3d2e4177acdd,Solar Panel,Phono Solar,PS215P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10870,ca742ac8-53c2-4abb-8b9c-7d0cf194aeb0,Solar Panel,Phono Solar,PS220P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10873,e91b29b6-5549-4302-ac73-edfb602e2894,Solar Panel,Phono Solar,PS230P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10878,9e502928-aa55-4a83-b03f-05b837589071,Solar Panel,Phono Solar,PS235M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10882,7805957e-20f0-43c1-b9f1-1832583a1247,Solar Panel,Phono Solar,PS240P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10887,4ec13e90-834b-4853-bc44-16e3ec82e220,Solar Panel,Phono Solar,PS245M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10898,504f411e-c3a4-4ea2-bc1b-071273acf152,Solar Panel,Phono Solar,PS250P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10903,5355c725-8726-4dc3-a1c3-5f1c3a0806b5,Solar Panel,Phono Solar,PS255M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10910,48cc1f31-22c4-4175-a727-184646f50541,Solar Panel,Phono Solar,PS260P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10915,4209d006-86a4-444f-950c-89c9ce048fba,Solar Panel,Phono Solar,PS265M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10916,3d7551f8-830c-46ad-a718-610c1733f305,Solar Panel,Phono Solar,PS260P-24/T,,,10911,Duplicate of ID 10911 (95.7% match)
DELETE,95.7,10918,5118ac89-6576-4b5a-9bcf-c6dfcb5985f8,Solar Panel,Phono Solar,PS270M-24/T,,,10911,Duplicate of ID 10911 (95.7% match)
DELETE,95.7,10919,c706c747-32fd-41b6-9255-88e45ea49505,Solar Panel,Phono Solar,PS270P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10921,205c1289-040f-4035-8e02-a82061afeb95,Solar Panel,Phono Solar,PS275M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10928,bf1d89cd-3786-4e22-86ac-5cffa84141c1,Solar Panel,Phono Solar,PS280P-20/U,,,10865,Duplicate of ID 10865 (95.7% match)
DELETE,95.7,10932,31df9677-a9b3-4da1-9b56-bdbfaeba4871,Solar Panel,Phono Solar,PS285M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10938,e1e9190b-670d-4dfc-a6cd-ad650a99db13,Solar Panel,Phono Solar,PS290M-24/T,,,10911,Duplicate of ID 10911 (95.7% match)
DELETE,95.7,10941,5db256a9-83f0-4627-9db0-6efbbd8c00ef,Solar Panel,Phono Solar,PS295M-20/U,,,10871,Duplicate of ID 10871 (95.7% match)
DELETE,95.7,10962,b0da4fd9-37ae-439e-9013-2ba9fdb8674b,Solar Panel,Phono Solar,PS310P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,10965,459d9bad-6734-4d4a-85f9-ddcdc97969cc,Solar Panel,Phono Solar,PS315P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,10971,36cc631b-4182-4b66-bee3-046b8280b5fa,Solar Panel,Phono Solar,PS320M-24/T,,,10911,Duplicate of ID 10911 (95.7% match)
DELETE,95.7,10979,3370b86e-aef8-402d-8231-2a58f7a17e07,Solar Panel,Phono Solar,PS325P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,10980,33bb909c-fa24-4888-91df-575c524c3555,Solar Panel,Phono Solar,PS330P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,10981,10f1711c-ada2-4eed-b604-43fc29492417,Solar Panel,Phono Solar,PS335P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,10982,ed323789-e008-40ff-8eab-28da3b200108,Solar Panel,Phono Solar,PS340P-24/T,,,10955,Duplicate of ID 10955 (95.7% match)
DELETE,95.7,11000,2e100773-e7c0-4b7f-b4d0-49e0d0e76ae3,Solar Panel,Phono Solar,PS360M-24/T,,,10911,Duplicate of ID 10911 (95.7% match)
DELETE,95.7,11320,e2bc6434-8a9d-4ccb-8a65-a4cca848dbb5,Solar Panel,REC Solar,REC225PE2 BLK,,,11305,Duplicate of ID 11305 (95.7% match)
DELETE,95.7,11443,3f9e0562-04e8-4954-8245-74221e9c6594,Solar Panel,REC Solar,REC295TP2 BLK,,,11426,Duplicate of ID 11426 (95.7% match)
DELETE,95.7,11456,de459239-3d6d-41bd-8460-e67e83c680af,Solar Panel,REC Solar,REC305PE72 Q2,,,11446,Duplicate of ID 11446 (95.7% match)
DELETE,95.7,11511,9d5bdee1-1259-4bcd-bdf3-fc51c4ddb925,Solar Panel,REC Solar,REC335TP2S 72,,,11491,Duplicate of ID 11491 (95.7% match)
DELETE,95.7,11531,fe8ebaa4-d483-466c-a7bc-c0eafdb41632,Solar Panel,REC Solar,REC345TP2S 72,,,11491,Duplicate of ID 11491 (95.7% match)
DELETE,95.7,11541,5f992b70-2c5f-408b-b525-2c20f2b98f28,Solar Panel,REC Solar,REC350TP2S 72,,,11491,Duplicate of ID 11491 (95.7% match)
DELETE,95.7,11549,4093838d-7d5a-4c41-9b69-8cc690a674cd,Solar Panel,REC Solar,REC355TP2S 72,,,11491,Duplicate of ID 11491 (95.7% match)
DELETE,95.7,11626,f3af72df-d779-419e-8431-43e0ceb4b1b3,Solar Panel,REC Solar,REC385AA Pure,,,11609,Duplicate of ID 11609 (95.7% match)
DELETE,95.7,11639,954d7809-fc90-4c40-bed1-b20d5e9c86ec,Solar Panel,REC Solar,REC390AA Pure,,,11609,Duplicate of ID 11609 (95.7% match)
DELETE,95.7,11762,fad82f2e-fbe4-43f3-a4c9-02efc00c84d6,Solar Panel,Renesola,JC255S-24/Bbh-b,,,11757,Duplicate of ID 11757 (95.7% match)
DELETE,95.7,11764,df253afc-27d2-4734-854f-c2074e07d2ec,Solar Panel,Renesola,JC260M-24/Bbs,,,11761,Duplicate of ID 11761 (95.7% match)
DELETE,95.7,11782,6be9519b-4772-421c-b98a-74d8ecf3770b,Solar Panel,Renesola,JC310M-24/Abs-b,,,11781,Duplicate of ID 11781 (95.7% match)
DELETE,95.7,12282,ae728221-579e-4561-90d0-e7c2eba0e1e1,Solar Panel,SEG Solar,SEG-6MA-310WB,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12286,9fc8a767-7950-408f-b443-7777a3027a91,Solar Panel,SEG Solar,SEG-6MA-315WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12288,b0b2a132-49ce-4125-bbe5-851a966adffa,Solar Panel,SEG Solar,SEG-6MA-320WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12290,a55016cf-8b85-4eea-8da8-d2aedf447293,Solar Panel,SEG Solar,SEG-6MA-330WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12296,7e529dc8-1b8a-4407-9223-cbd732427651,Solar Panel,SEG Solar,SEG-6MA-335WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12300,c3f019dd-be59-496d-a8ca-79198dc9e9f5,Solar Panel,SEG Solar,SEG-6MA-340WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12303,e705f8ce-985f-4c02-8b8c-073377cbab68,Solar Panel,SEG Solar,SEG-6MA-345WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12308,b26ba39a-7c54-4f31-9117-bb4a5e41f481,Solar Panel,SEG Solar,SEG-6MA-350WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12312,8603996f-05ca-4278-9a84-ba164d8f72fe,Solar Panel,SEG Solar,SEG-6MA-355WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12315,b5529eaf-a856-4859-8aae-ad956176e8ee,Solar Panel,SEG Solar,SEG-6MA-360WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12316,1f124204-5664-40c0-9b93-58e50db171c7,Solar Panel,SEG Solar,SEG-6MA-360BB,,,12299,Duplicate of ID 12299 (95.7% match)
DELETE,95.7,12318,803f778b-e05e-4136-8474-24da56abd97f,Solar Panel,SEG Solar,SEG-6MA-365WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12322,2a759d0a-afc2-4100-910e-6df128bc9ca8,Solar Panel,SEG Solar,SEG-6MA-375WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12323,fcbb7210-921c-4cae-9630-accd9dead60a,Solar Panel,SEG Solar,SEG-6MA-370WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12327,2a5012cc-3bf1-489a-8a13-48248b675105,Solar Panel,SEG Solar,SEG-6MA-380WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12328,41c9fc1a-afe5-4e08-83d6-465d236f1e5e,Solar Panel,SEG Solar,SEG-6MB-260WW,,,12326,Duplicate of ID 12326 (95.7% match)
DELETE,95.7,12329,16827135-0c87-47b8-8b5f-84ec41a7a2e0,Solar Panel,SEG Solar,SEG-6MB-270WB,,,12326,Duplicate of ID 12326 (95.7% match)
DELETE,95.7,12340,8e3af2c8-4154-47ae-b39c-729571ba8115,Solar Panel,SEG Solar,SEG-6MB-280WB,,,12326,Duplicate of ID 12326 (95.7% match)
DELETE,95.7,12344,24f326ea-17dd-452e-b11e-53eca94d66a8,Solar Panel,SEG Solar,SEG-6MB-285WW,,,12334,Duplicate of ID 12334 (95.7% match)
DELETE,95.7,12346,c2607f22-26af-499a-9b1f-543ed8a36891,Solar Panel,SEG Solar,SEG-6MB-290WB,,,12326,Duplicate of ID 12326 (95.7% match)
DELETE,95.7,12348,05209d0b-f6d5-4521-b8c9-225d182d90f6,Solar Panel,SEG Solar,SEG-6MB-295BB,,,12339,Duplicate of ID 12339 (95.7% match)
DELETE,95.7,12351,28402727-18a1-4e03-b195-7876a9cda320,Solar Panel,SEG Solar,SEG-6MB-295WW,,,12334,Duplicate of ID 12334 (95.7% match)
DELETE,95.7,12359,0e5948ac-e519-4178-b4f2-c43f866e7d80,Solar Panel,SEG Solar,SEG-6MB-310WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12367,c0096e11-f9cb-4174-a8d0-c32bc2a79e67,Solar Panel,SEG Solar,SEG-6PA-290WW,,,12366,Duplicate of ID 12366 (95.7% match)
DELETE,95.7,12377,09463a63-1486-4dd0-b82e-ad99f3c11e49,Solar Panel,SEG Solar,SEG-6PA-310WW,,,12281,Duplicate of ID 12281 (95.7% match)
DELETE,95.7,12382,ac656aff-04e7-41a8-af37-ec405c72d4c3,Solar Panel,SEG Solar,SEG-6PA-315BW,,,12376,Duplicate of ID 12376 (95.7% match)
DELETE,95.7,12391,bb746586-446a-4f66-a25a-a7c2848a30ff,Solar Panel,SEG Solar,SEG-6PA-325WB,,,12291,Duplicate of ID 12291 (95.7% match)
DELETE,95.7,12395,f703c228-5885-4029-8970-e0840411c9f0,Solar Panel,SEG Solar,SEG-6PA-330BW,,,12376,Duplicate of ID 12376 (95.7% match)
DELETE,95.7,12397,c7bd27ae-7cd8-4d3d-bb5a-d09c0fbfe1c9,Solar Panel,SEG Solar,SEG-6PA-335BW,,,12376,Duplicate of ID 12376 (95.7% match)
DELETE,95.7,12407,4732ce92-4dad-4574-aec7-a1012737491d,Solar Panel,SEG Solar,SEG-6PB-255BW,,,12405,Duplicate of ID 12405 (95.7% match)
DELETE,95.7,12410,f2834217-9127-408b-a91e-97699b37f3fa,Solar Panel,SEG Solar,SEG-6PB-260WB,,,12326,Duplicate of ID 12326 (95.7% match)
DELETE,95.7,12423,4baa463a-9ee6-41ec-b073-070f8a957b37,Solar Panel,SEG Solar,SEG-6PB-275WW,,,12334,Duplicate of ID 12334 (95.7% match)
DELETE,95.7,12428,725c0bf9-793b-4af5-927d-e5fb9aa97230,Solar Panel,SEG Solar,SEG-BMA-355WW,,,12425,Duplicate of ID 12425 (95.7% match)
DELETE,95.7,12429,a21eaaf7-9879-4560-9caa-f37d28800060,Solar Panel,SEG Solar,SEG-BMA-375WW,,,12425,Duplicate of ID 12425 (95.7% match)
DELETE,95.7,12432,67a53dab-cd0b-44d9-97ef-4577c4a648e7,Solar Panel,SEG Solar,SEG-BMA-365WW,,,12425,Duplicate of ID 12425 (95.7% match)
DELETE,95.7,12433,74aa79e3-4ff1-4350-91f5-8df13f75d4aa,Solar Panel,SEG Solar,SEG-BMB-285BB,,,12339,Duplicate of ID 12339 (95.7% match)
DELETE,95.7,12444,b4deca76-d358-430d-a4e9-a275434fad18,Solar Panel,SEG Solar,SEG-BMB-305WB,,,12441,Duplicate of ID 12441 (95.7% match)
DELETE,95.7,12445,7941c84a-3318-4414-8d76-892dbcd8091a,Solar Panel,SEG Solar,SEG-BMB-310BB,,,12441,Duplicate of ID 12441 (95.7% match)
